Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month,,Label
11/18/12 8:36,1353198984,cmg,262.76001,104.56,120.909187,34.45,8280000000,7710000000,30.55,25.27,1.39,3.12,6.28,2.93,14.42,10.43,17.24,18.58,23.76,2630000000,83.43,18.4,840440000,534350000,274120000,8.6,19.6,573890000,18.22,3560000,0.27,4.12,41.43,414160000,220830000,0.45,273.38,336.54,1032540,31500000,30970000,11.87,87.5,4160000,2.6,15.5,3590000,,Yes
3/15/13 2:46,1363286772,cmg,321.350006,79.23,139.761734,20.36,10010000000,9530000000,36.88,26.23,1.56,3.66,8.05,3.49,17.49,10.18,16.88,18.62,24.28,2730000000,86.67,17.2,740340000,545020000,278000000,8.75,6.8,472860000,15.24,3530000,0.28,2.93,40.07,419960000,240010000,0.5,315.23,295.31,582923,31030000,30510000,1.64,102.7,4060000,6.7,15.1,4040000,,Yes
5/11/13 11:21,1368242464,cmg,370.01001,37.21,146.560074,17.34,11440000000,10850000000,40.1,29.02,1.7,4.03,8.82,3.85,19.17,10.36,17,18.47,23.75,2820000000,89.69,13.4,740340000,565780000,291920000,9.23,22.2,507500000,16.42,0,N/A,3.16,41.64,515840000,330500000,0.48,345.48,306.2,517005,30910000,30400000,1.64,102.7,3860000,7.8,16.3,3710000,,Yes
8/28/06 16:02,1156752122,cmi,22.153368,95.79,101.548454,12.21,6040000000,6070000000,8.64,11.36,0.42,0.56,2.4,0.56,4.472,6.21,8.67,9.5,32.48,10740000000,240.268,14.1,2190000000,1360000000,667000000,13.29,56,944000000,17.961,1000000000,0.401,1.693,47.585999,960000000,401000000,0.7,117.08,110.15,1163270,52560000,51860000,0.98,113.3,7060000,5.9,13.6,4930000,,Yes
10/23/06 12:47,1161578874,cmi,25.77668,107.62,107.500298,12.46,6960000000,7300000000,9.96,12.77,0.53,0.65,2.78,0.68,5.382,6.21,8.67,9.5,32.48,10740000000,240.268,14.1,2190000000,1360000000,667000000,13.29,56,944000000,17.961,1000000000,0.401,1.693,47.585999,960000000,401000000,0.48,121.69,114.6,1166110,52560000,51860000,0.98,113.1,6290000,6.3,12.1,7060000,,Yes
11/1/06 0:46,1162313183,cmi,23.951567,101.19,107.023315,12.42,6670000000,7020000000,9.56,12.24,0.53,0.65,2.78,0.65,5.172,6.21,8.67,9.5,32.48,10740000000,240.268,14.1,2190000000,1360000000,667000000,13.29,56,944000000,17.961,1000000000,0.401,1.693,47.585999,960000000,401000000,0.48,124.73,115.9,1112400,52560000,51860000,0.98,113.6,7600000,6.3,14.6,6290000,,Yes
4/6/07 16:13,1175847236,cmi,29.054432,42.07,113.872719,-3.25,7700000000,7570000000,10.4,11.49,1.23,0.67,2.7,0.67,5.332,6.29,8.66,9.79,30.65,11360000000,238.566,10.2,2600000000,1420000000,715000000,14.21,13.2,935000000,17.946,811000000,0.289,1.871,53.780998,840000000,331500000,0.78,141.7,128.78,1013930,52100000,51410000,5.14,106.8,4520000,4.5,8.8,5540000,,Yes
4/27/07 0:35,1177605339,cmi,37.823872,18.4,118.048973,-4.82,8960000000,7170000000,6.06,6.7,1.03,0.77,3.14,0.63,5.027,6.29,8.72,9.85,30.65,11360000000,238.697,10.2,2190000000,1430000000,715000000,14.2,13.2,935000000,17.946,811000000,0.289,1.871,26.891001,840000000,387880000,0.44,73.71,66.3,2137520,104200000,51410000,0.98,116.5,5330000,8.5,10.3,5310000,,Yes
4/28/07 14:47,1177742833,cmi,37.823872,18.4,118.048973,-4.82,10020000000,9890000000,13.54,14.95,1.42,0.79,3.2,0.87,6.967,6.29,8.66,9.79,30.65,11360000000,119.283,10.2,2600000000,1420000000,715000000,7.1,13.2,935000000,8.973,811000000,0.289,1.871,26.891001,840000000,331500000,0.78,74.51,66.51,2338760,104200000,102820000,2.57,53.3,8980000,5.5,8.7,9050000,,Yes
4/29/07 15:01,1177830089,cmi,37.823872,22.54,118.048973,-4.8,10020000000,9890000000,13.54,14.95,1.62,0.79,3.2,0.87,6.967,6.29,8.66,9.79,30.65,11360000000,119.283,10.2,2600000000,1420000000,715000000,7.1,13.2,935000000,8.973,811000000,0.289,1.871,26.891001,840000000,331500000,0.78,74.51,66.51,2338760,104200000,102820000,2.57,53.3,8980000,5.5,8.7,9050000,,Yes
4/30/07 20:07,1177934824,cmi,36.258038,26.67,117.070038,-4.39,9610000000,9890000000,12.98,14.34,1.62,0.88,3.58,0.87,6.967,6.29,8.66,9.79,30.65,11360000000,119.283,10.2,2600000000,1420000000,715000000,7.1,13.2,935000000,8.973,811000000,0.289,1.871,26.891001,840000000,331500000,0.78,74.51,66.51,2338760,104200000,102820000,2.57,53.3,8980000,5.5,8.7,9050000,,Yes
5/1/07 22:43,1178030596,cmi,36.159691,38.41,117.37001,-5.19,9480000000,9480000000,12.81,14.15,1.62,0.85,3.43,0.83,6.675,6.29,8.66,9.79,30.65,11360000000,119.283,10.2,2600000000,1420000000,715000000,7.103,13.2,935000000,8.973,811000000,0.289,1.871,26.891001,840000000,331500000,0.78,75.3104,66.6988,2344820,104200000,102820000,2.57,53.3,8980000,5.5,8.7,9050000,,Yes
5/3/07 1:29,1178126997,cmi,35.781998,49.88,118.696381,-4.05,9530000000,9690000000,12.73,13.36,1.45,0.83,3.26,0.84,6.977,6.29,8.3,9.51,29.42,11500000000,117.264,5.2,2600000000,1390000000,723000000,7.18,5.9,590000000,5.657,695000000,0.237,1.953,28.159,709000000,215750000,1.32,76.39,67.05,2326920,104300000,102920000,2.57,53.3,8980000,5.5,8.7,9050000,,Yes
6/3/07 3:04,1180811097,cmi,37.164768,52.38,121.641068,-8.1,9810000000,9930000000,13.11,12.63,0.97,0.85,3.35,0.86,7.149,6.29,8.3,9.51,29.42,11500000000,117.264,5.2,2600000000,1390000000,723000000,7.18,5.9,590000000,5.658,695000000,0.237,1.953,28.159,709000000,215750000,1.32,86.44,70.85,2239420,104270000,91060000,2.57,104.1,8980000,5.5,8.8,9050000,,Yes
7/4/07 8:31,1183509095,cmi,42.071083,17.41,120.785774,-15.42,11110000000,11210000000,14.84,14.14,0.79,0.95,3.73,0.98,8.071,6.29,8.3,9.51,29.42,11500000000,117.264,5.2,2600000000,1390000000,723000000,7.18,5.9,590000000,5.658,695000000,0.237,1.953,28.159,709000000,215750000,1.13,96.62,80.05,2195600,104270000,91060000,2.57,93.3,4920000,2.8,4.8,5960000,,Yes
12/20/07 2:40,1198089635,cmi,47.467243,-54.81,116.945442,-38.15,11630000000,11810000000,15.67,12.46,0.74,0.95,3.72,0.94,9.517,5.81,7.58,7.62,24.89,12570000000,125.867,20,2600000000,1240000000,730000000,7.27,7.6,744000000,7.285,664000000,0.208,1.83,31.292999,750000000,78000000,0.88,117.69,117.19,1780460,102130000,101370000,0.68,89.2,2580000,1.5,2.6,2200000,,Yes
1/14/09 23:19,1231946359,cmi,19.840233,120.24,69.194801,39.37,4940000000,5330000000,5.3,9.08,0.55,0.37,1.37,0.37,3.529,6.25,8.26,8.84,25.68,14570000000,74.651,9.5,2560000000,1510000000,910000000,4.63,24.5,655000000,3.253,667000000,0.171,1.829,19.327,1010000000,174500000,2.24,25.71,44.47,4379820,201370000,198740000,0.81,91.5,3300000,0.8,1.7,3710000,,No
7/10/11 6:14,1310249641,cmi,89.671165,-9.21,116.063942,2.82,20750000000,20430000000,16.99,11.02,1.14,1.45,4.34,1.4,11.08,8.45,10.44,9.78,28.86,14610000000,74.54,55.8,3170000000,1840000000,1230000000,6.29,130.2,1090000000,5.59,767000000,14.75,1.88,25.05,968000000,191500000,1.98,100.69,106.45,2962570,194300000,193010000,0.47,90,2930000,0.9,1.7,2660000,,Yes
7/11/11 13:19,1310361595,cmi,87.050835,-14.83,113.965446,3.8,20750000000,20430000000,16.99,11.02,1.14,1.42,4.26,1.4,11.08,8.45,10.44,9.78,28.86,14610000000,74.54,55.8,3170000000,1840000000,1230000000,6.29,130.2,1090000000,5.59,767000000,14.75,1.88,25.05,968000000,191500000,1.98,100.69,106.45,2962570,194300000,193010000,0.47,90,2930000,0.9,1.7,2660000,,Yes
9/10/11 1:40,1315590044,cmi,74.365067,15.93,100.105141,27.15,17000000000,16640000000,11.57,8.4,0.84,1.08,3.36,1.04,7.82,9.31,11.29,11.03,33.11,16040000000,82.18,44.7,3170000000,2130000000,1490000000,7.62,105.3,1470000000,7.65,761000000,13.79,1.92,26.75,1320000000,413750000,1.99,93.35,101.83,3759400,192800000,191510000,0.47,90,3690000,0.9,2.1,2630000,,Yes
11/20/11 5:19,1321737572,cmi,79.633041,6.27,105.883369,16.5,17960000000,17230000000,11.01,9.6,0.61,1.05,3.47,1,7.32,9.63,11.76,11.97,35.17,17270000000,88.86,36,3170000000,2350000000,1660000000,8.54,59.7,1440000000,7.53,713000000,12.86,1.88,27.28,1760000000,814250000,1.69,95.3,97.82,3709490,191000000,189710000,0.47,90,3910000,1,2.3,5440000,,Yes
1/4/12 7:30,1325633452,cmi,78.176239,25.82,111.551559,16.65,17390000000,16670000000,10.66,9.3,0.56,0.97,3.23,0.97,7.08,9.63,11.76,11.97,35.17,17270000000,88.86,36,3170000000,2350000000,1660000000,8.54,59.7,1440000000,7.53,713000000,12.86,1.88,27.28,1760000000,847250000,1.76,91.21,94.54,3007020,191000000,189710000,0.47,90,4270000,1.7,2.5,4330000,,Yes
3/8/12 1:31,1331141493,cmi,101.951378,1.52,119.710442,15.94,22390000000,20870000000,12.33,10,0.67,1.22,4,1.16,8.54,10.24,11.75,12.01,35.95,18050000000,93.53,18.9,4590000000,2440000000,1850000000,9.55,51.4,1760000000,9.26,686000000,11.77,1.94,28.88,2070000000,1030000000,1.9,115.84,98.45,2488070,190200000,188910000,0.51,N/A,5470000,1.9,3.2,4960000,,Yes
6/25/12 18:55,1340621731,cmi,76.620964,21.83,115.813515,23.45,17160000000,16330000000,8.84,7.64,0.81,0.92,2.87,0.88,6.4,10.5,11.92,12.17,35.58,18660000000,97.34,15.9,4590000000,2550000000,1960000000,10.19,32.7,1570000000,8.24,683000000,10.74,2.02,31.55,2010000000,904380000,1.85,98.41,107.29,2585890,190500000,189630000,0.31,N/A,5280000,2,3,4630000,,Yes
7/26/12 2:41,1343241689,cmi,75.998253,32.48,120.09079,26.97,16590000000,15660000000,8.54,8.45,0.74,0.89,2.75,0.84,6.13,10.5,11.92,12.17,35.58,18660000000,97.34,15.9,4590000000,2550000000,1960000000,10.19,32.7,1570000000,8.24,683000000,10.74,2.02,31.55,2010000000,904380000,1.83,91.91,107.29,3029690,190500000,189630000,0.31,N/A,3720000,1.3,2.1,3900000,,Yes
4/23/13 3:37,1366659450,cmi,93.001076,39.63,141.51062,21.2,20270000000,19320000000,12.42,10.44,1.25,1.16,3.05,1.11,8.42,9.49,11.18,10,27.15,17330000000,91.58,-12.8,4510000000,2290000000,1640000000,8.67,-32.7,1620000000,8.58,775000000,11.11,2.29,35.07,1530000000,117250000,1.73,114.3,107.7,1681230,188300000,187710000,0.31,85.7,3440000,2.2,2,3760000,,Yes
5/9/13 9:40,1368063600,cmi,98.841225,33.68,146.084747,17.72,21660000000,19950000000,14.78,11.71,1.36,1.29,3.25,1.19,9.52,8.77,10.3,8.68,23.5,16780000000,88.91,-12.3,4510000000,2100000000,1470000000,7.78,-38,1680000000,8.92,803000000,11.4,2.22,35.34,1940000000,510250000,1.7,111.92,109.43,1797570,188300000,187710000,0.31,85.7,3530000,2,2,3440000,,Yes
1/31/04 1:56,1075485363,cms,5.89357,17.88,84.478371,5.46,1410000000,7440000000,N/A,10.55,2.98,0.16,0.77,0.87,25.48,-6.42,-0.96,-4.06,-29.81,8580000000,57.235,N/A,1510000000,292000000,-548000000,-3.994,N/A,664000000,4.12,6650000000,3.228,2.235,11.44,N/A,N/A,1.446,8.3,7.5,1436454,161130000,160300000,0.52,54.97,13280000,11.349,8.28,13440000,,Yes
2/15/04 9:42,1076809320,cms,5.974117,38.2,85.706642,6.83,1430000000,7460000000,N/A,0,2.85,0.17,0.78,0.87,25.56,-6.42,-0.96,-4.06,-29.81,8580000000,57.235,N/A,1510000000,292000000,-548000000,-3.994,N/A,664000000,4.12,6650000000,3.228,2.235,11.44,N/A,N/A,1.496,8.55,7.67,1496136,161130000,160300000,0.52,57.98,13280000,11.349,8.28,13440000,,No
10/13/04 5:39,1097617179,cms,6.11508,61.36,83.977531,7.39,1500000000,8840000000,N/A,11.6,3.9,0.28,0.89,1.63,9.47,-1.57,8.66,-0.6,-6.84,5420000000,34.041,N/A,1540000000,933000000,-102000000,-0.645,N/A,715000000,4.43,7780000000,3.878,1.32,10.552,N/A,N/A,1.579,9.31,8.92,1119454,161280000,160500000,0.48,74.68,19080000,21.015,11.89,18120000,,No
12/9/04 7:34,1102548864,cms,6.799755,40.57,90.018211,7.78,1640000000,9170000000,N/A,13.41,4.2,0.3,0.93,1.68,10.46,0.09,9.12,0.03,-1.25,5460000000,33.845,N/A,1540000000,876000000,-20000000,-0.124,N/A,560000000,3.47,7820000000,3.782,1.785,10.936,N/A,N/A,1.597,9.68,9.1,1866045,161280000,160500000,0.48,77.46,16260000,9.947,10.13,17140000,,No
10/23/06 12:48,1161578898,cms,10.223126,7.36,107.500298,12.46,3380000000,10270000000,N/A,13.15,3.75,0.51,1.41,1.55,10.298,-3.24,5.06,1.76,-8.52,6640000000,30.447,13.5,3050000000,997000000,-243000000,-1.04,150,851000000,3.84,7510000000,2.835,2.022,10.786,655000000,-225500000,0.98,14.63,13.62,1588500,221590000,220170000,0.72,91.5,15720000,9.8,7.2,15160000,,No
6/11/07 10:07,1181527657,cms,11.752234,-8.43,119.446335,-8.4,3900000000,10550000000,N/A,14.11,5.17,0.55,1.84,1.48,8.27,-3.74,8.26,2.67,-3.41,7110000000,32.251,15.5,2750000000,1280000000,-96000000,-1.26,N/A,577000000,2.57,6990000000,2.96,1.472,9.411,832000000,31750000,0.43,18.35,17.38,2213460,224500000,222570000,0.55,96.9,22300000,10.4,10,21030000,,Yes
3/8/08 9:30,1204939829,cms,9.398678,-18.43,103.879379,-45.59,3100000000,9560000000,N/A,10.42,2.21,0.48,1.46,1.48,9.341,-3.33,6.54,1.79,-5.17,6460000000,29.033,-2.8,2400000000,1020000000,-138000000,-1.02,N/A,348000000,1.545,6510000000,2.736,1.164,9.461,27000000,-152630000,0.75,15.34,16.42,2674560,225180000,223250000,0.83,109.6,18650000,7.3,8.3,17660000,,Yes
1/20/12 18:19,1327054771,cms,16.949406,21.71,115.26413,14.91,5350000000,12420000000,14.02,13.71,2.49,0.82,1.78,1.89,7.94,6.08,15.22,3.96,13.61,6560000000,26.47,1.5,1710000000,1560000000,403000000,1.52,-4.1,623000000,2.47,7350000000,238.03,1.29,12.08,1160000000,306000000,0.23,21.4,20.18,2599060,251990000,249500000,0.29,96.2,11360000,5.4,4.6,12680000,,Yes
4/23/13 4:18,1366661892,cms,24.081545,6.1,141.51062,21.2,7700000000,15420000000,20.52,16.7,2.94,1.23,2.41,2.47,9.75,6.11,16.22,3.77,11.95,6250000000,23.99,3.1,1830000000,1580000000,375000000,1.42,63.4,93000000,0.35,7510000000,232.06,1.35,12.1,1240000000,-288880000,0.28,27.75,25.43,2151380,264840000,262400000,0.45,85.4,11750000,4.4,4.5,11370000,,Yes
5/9/13 17:06,1368090381,cms,23.760763,7.59,146.084747,17.72,7560000000,15140000000,16.74,16.26,3.08,1.19,2.33,2.33,8.75,7.07,17.8,4.32,14.31,6490000000,24.7,13.5,1830000000,1730000000,459000000,1.7,114.9,586000000,2.21,7620000000,227.52,1.54,12.44,1330000000,-212120000,0.29,28.52,25.91,2359860,265740000,263290000,0.45,85.4,9770000,4.5,3.7,11750000,,Yes
12/14/03 20:04,1071403457,cnp,4.910618,22.11,80.124496,13.44,2860000000,13880000000,8.42,22.32,2.3,0.3,1.73,1.48,6.49,3.84,16.19,1.82,21.74,7920000000,30.822,N/A,2330000000,2140000000,339500000,1.11,N/A,361770000,1.18,11380000000,7.052,0.848,5.28,N/A,N/A,0.548,9.66,8.49,1560090,306080000,304700000,0.45,55.92,13270000,6.279,4.35,12700000,,No
2/5/05 1:03,1107536626,cnp,6.492369,9.19,91.217285,6.88,3670000000,14500000000,31.51,20.19,10.77,0.41,5.63,1.64,9.76,1.45,10.93,0.62,7.64,8850000000,28.644,N/A,4320000000,1490000000,116390000,0.38,N/A,369460000,1.2,11270000000,17.622,0.907,2.078,N/A,N/A,0.697,11.09,10.97,1867772,307820000,306000000,0.59,61.73,18590000,10.79,6.08,18840000,,No
3/6/05 14:36,1110091008,cnp,6.854806,5.81,93.114014,6.27,3840000000,14740000000,32.99,19.18,10.17,0.43,5.94,1.67,9.92,1.45,10.93,0.62,7.64,8850000000,28.644,N/A,4320000000,1490000000,116390000,0.38,N/A,369460000,1.2,11270000000,17.622,0.907,2.078,N/A,N/A,0.706,11.45,11.08,1794846,307820000,306000000,0.59,61.52,19280000,11.733,6.3,18590000,,Yes
3/24/07 17:55,1174730126,cnp,10.803998,-18.99,113.201683,-6.1,5830000000,14410000000,13.68,15.83,1.69,0.62,3.63,1.55,8.736,4.64,11.21,3.78,30.3,9320000000,29.885,-23.3,1860000000,1650000000,432000000,1.33,-17.3,598000000,1.868,9190000000,5.904,0.71,4.955,991000000,133880000,0.63,17.84,16.25,2891350,320080000,319180000,15.51,77.5,22600000,7.6,7.1,25590000,,Yes
2/1/08 8:49,1201826977,cnp,9.866457,-12.89,111.783875,-39.23,5140000000,14380000000,15.26,13,1.19,0.54,2.96,1.52,8.342,3.77,11.62,4.02,21.68,9490000000,29.797,-2.7,3410000000,1720000000,358000000,1.05,9.6,451000000,1.404,9700000000,5.585,0.694,5.404,755000000,-492500000,0.59,16.84,16.84,2975830,321250000,320310000,5.47,71.5,22260000,7,7,21660000,,Yes
9/25/11 19:57,1316951856,cnp,14.136202,16.89,98.557129,31.03,8080000000,16560000000,15.85,15.55,2.62,0.95,2.4,1.96,7.66,6.1,15.33,4.12,16.13,8430000000,19.87,4.6,2490000000,2160000000,514000000,1.2,46.9,607000000,1.43,9090000000,274.28,0.87,7.78,1700000000,-113250000,0.65,19.29,18.67,4618970,425860000,423950000,0.4,70.3,5360000,0.9,1.3,5030000,,No
5/23/13 18:24,1369304678,cnp,19.058434,3.84,148.389709,17.37,10220000000,18760000000,24.61,18.22,3.89,1.31,2.32,2.42,7.98,5.38,16.56,3.59,9.63,7760000000,18.14,14.6,2700000000,2350000000,417000000,0.97,N/A,859000000,2.01,9210000000,210.71,0.76,10.22,1970000000,617620000,0.43,24.12,21.56,3397010,428530000,425870000,0.44,73.3,6290000,2.4,1.6,5870000,,Yes
5/16/04 21:46,1084715162,cnx,10.235361,58.48,82.204681,8.22,2530000000,3070000000,165.06,12.47,2.52,1.09,6.5,1.33,10.68,0.64,0.56,0.34,5.63,2310000000,27.3,N/A,483870000,287790000,14790000,0.17,N/A,27630000,0.31,573850000,1.482,0.632,4.303,N/A,N/A,0.414,27.12,23.35,1243136,90030000,23200000,74.23,58.15,4040000,3.66,17.42,5950000,,Yes
11/23/04 9:52,1101174761,cnx,14.759972,59.83,89.225304,9.34,3700000000,4160000000,139.08,15.26,5.66,1.42,9.35,1.64,13.84,1.06,1.03,0.63,7.49,2540000000,28.096,N/A,483870000,300610000,26920000,0.294,N/A,12630000,0.14,473480000,1.23,0.681,4.258,N/A,N/A,0.615,35.61,31.54,981136,90480000,23300000,74.25,80.88,2940000,2.665,12.6,3510000,,Yes
3/18/05 17:50,1111139448,cnx,17.717484,37.34,90.288338,12.14,4400000000,4820000000,38.26,11.86,2.37,1.58,9.33,1.74,12.23,4.15,2.97,2.72,29.73,2780000000,30.55,N/A,665560000,394390000,115210000,1.26,N/A,6420000,0.07,434710000,0.927,0.666,5.174,N/A,N/A,0.775,42.54,37.5,1020272,91110000,91000000,0.13,81.14,3600000,4.013,3.96,3600000,,Yes
12/19/05 18:46,1134989169,cnx,24.337452,6.18,97.056976,15.23,6040000000,6090000000,10.75,13.66,0.76,1.85,6.55,1.87,11.273,17.22,7.82,3.43,86.13,3260000000,35.693,33.3,665560000,540380000,560940000,6.08,N/A,353210000,3.822,431760000,0.471,1.395,9.929,353130000,-166470000,N/A,61.74,63.87,1763370,92430000,N/A,0.31,94.4,2560000,1.2,2.8,2870000,,Yes
12/29/05 18:40,1135852814,cnx,23.958509,0.36,96.655533,15.22,5980000000,6260000000,10.64,13.28,0.78,1.83,6.51,1.92,11.579,17.22,7.82,3.43,86.13,3260000000,35.693,33.3,665560000,540380000,560940000,6.08,N/A,353210000,3.822,431760000,0.471,1.395,9.929,353130000,-166470000,N/A,62.64,64.81,1740930,92430000,N/A,0.31,94.4,2560000,1.2,2.8,2870000,,Yes
6/24/06 16:30,1151137834,cnx,31.921585,12.07,96.88485,23.2,7840000000,8020000000,12.65,13.01,0.42,1.96,6.3,2.24,12.035,17.58,10.93,5.16,76.37,3580000000,19.474,19.2,1250000000,666470000,630090000,3.384,65.5,303040000,1.654,481210000,0.432,1.307,6.084,465880000,-220180000,2.42,41.9411,36.9611,3443380,183190000,182900000,N/A,91.8,8320000,2.5,4.6,10850000,,Yes
10/23/06 12:49,1161578994,cnx,26.196075,42.23,107.500298,12.46,6430000000,6260000000,9.4,11.93,0.52,1.75,5.27,1.7,8.191,18.89,13.05,6.19,77.28,3680000000,19.979,11.5,1250000000,764010000,694960000,3.73,157.9,345270000,1.883,481030000,0.395,1.294,6.649,600720000,-137160000,2.11,32.28,39.1,2709630,183350000,183060000,0.17,96.3,6980000,3.6,3.8,7930000,,Yes
12/7/06 20:38,1165495093,cnx,27.817184,72.37,110.385864,8.91,6810000000,6980000000,18.84,13.56,0.68,1.86,5.43,1.93,9.167,10.18,12.94,5.74,34.2,3620000000,19.687,-6.2,1250000000,761630000,368560000,1.98,-86.6,215570000,1.18,477390000,0.386,1.163,6.78,658010000,-162450000,2.04,35.6,37.5,2647040,182620000,182330000,0.17,88.8,6200000,2.3,3.4,5820000,,Yes
5/3/08 23:38,1209829107,cnx,63.698982,-59.66,113.890579,-36.26,15400000000,16140000000,67.65,14,1.42,4.04,12.07,4.45,30.908,6.33,4.86,1.81,19.5,3630000000,19.915,6.9,1180000000,522070000,229600000,1.25,-33.7,62780000,0.344,796650000,0.657,0.718,6.638,646760000,-175530000,1.55,75.53,67.8,3606830,182730000,181210000,0.18,93.6,5390000,1.6,3,6050000,,Yes
7/29/09 5:34,1248816874,cnx,25.606865,10.83,81.115059,15.11,6250000000,7190000000,11.3,10.24,0.79,1.29,3.73,1.49,5.659,11.66,17.85,7.82,39.02,4830000000,26.568,25.7,1510000000,1270000000,563210000,3.062,160.8,71560000,0.396,1010000000,N/A,0.736,9.27,1130000000,-451750000,1.32,34.7058,31.557,3837010,180640000,179840000,0.21,91.1,3810000,1.1,2.1,4430000,,Yes
1/1/11 17:04,1293872693,cnx,37.809128,-24,107.590919,1.9,11010000000,14170000000,26.04,16.81,0.86,2.18,3.55,2.81,11.56,7.63,13.75,4.56,15.73,5050000000,24.8,23.5,1680000000,1230000000,385510000,1.87,-13.7,15580000,0.07,3630000000,116.79,0.65,13.76,1100000000,-24200000,1.32,43.97,38.66,3546290,225840000,225210000,0.27,90.1,6710000,1.6,4.2,6310000,,Yes
3/7/11 2:43,1299436983,cnx,39.525471,-34.61,112.450691,4.68,11870000000,15580000000,32.8,11.9,0.76,2.31,4.05,3.02,12.43,6.71,13.2,4.3,14.46,5170000000,24.04,9.4,1780000000,1250000000,346780000,1.6,-27,32790000,0.14,3690000000,125.85,0.67,13.02,1130000000,-195110000,1.42,49.43,42.51,3726790,226240000,225460000,0.27,90.1,5840000,1.6,3.7,4750000,,Yes
5/14/11 14:04,1305353061,cnx,36.81673,-26.63,115.182014,3.3,10710000000,14210000000,24.52,10.57,1.69,2.01,3.47,2.64,10.2,8.14,14.68,4.47,12.46,5390000000,23.85,18.4,1780000000,1390000000,438660000,1.93,91.6,127690000,0.56,3630000000,116.28,0.75,13.8,1390000000,29800000,1.37,51.3,47.91,3563220,226640000,225770000,0.3,91.1,3430000,1.1,2,4120000,,Yes
8/5/11 13:35,1312522541,cnx,32.392807,-29.1,103.697594,18.51,9890000000,13400000000,22.11,10.05,0.93,1.74,3.07,2.36,8.07,7.9,16.14,4.81,14.41,5690000000,25.15,23.7,1780000000,1660000000,449380000,1.97,16.1,26520000,0.12,3540000000,110.09,0.75,14.2,1420000000,59620000,1.49,49.88,50.18,3446090,226700000,225830000,0.3,91.1,3810000,1.2,2.2,4250000,,Yes
10/5/11 1:47,1317750465,cnx,27.997253,-11.27,99.320984,30.45,7810000000,10700000000,17.46,8.16,0.45,1.26,2.23,1.88,6.98,7.9,13.92,4.15,14.41,5690000000,25.15,23.6,1780000000,1530000000,449380000,1.97,16.1,26520000,0.12,3540000000,110.09,0.75,14.2,1420000000,-19100000,1.48,40.95,47.51,4805320,226740000,225880000,0.3,91.1,6660000,1.5,3.8,6210000,,No
12/24/11 18:20,1324722024,cnx,29.791475,-11.28,110.407234,15.48,8630000000,11360000000,16.01,10.45,0.36,1.48,2.54,1.94,6.85,9.22,15.61,4.8,16.59,5870000000,25.93,13.7,1780000000,1660000000,541320000,2.38,122,472520000,2.08,3200000000,93.36,1.46,15.11,1500000000,-395800000,1.49,39.24,43.04,3483240,226820000,225960000,0.3,91.1,5920000,2,N/A,6540000,,Yes
2/29/12 14:10,1330495841,cnx,28.138395,-8.9,119.693024,13.1,8240000000,11070000000,13.15,11.38,0.86,1.38,2.28,1.85,6.67,10.56,15.71,4.78,19.32,5990000000,26.43,9.2,2320000000,1660000000,632500000,2.76,87.3,375740000,1.66,3200000000,88.57,1.37,15.9,1530000000,-410280000,1.55,35.98,39.02,3616930,227090000,226170000,0.38,93.8,6780000,1.5,3.9,7080000,,Yes
4/25/13 4:46,1366836410,cnx,26.304718,31.71,142.174332,19.89,7610000000,10590000000,19.62,16.19,2.56,1.45,1.86,2.1,11.02,7.7,6.61,1.66,10.26,5050000000,22.17,-12.6,1820000000,960960000,388470000,1.7,-23.4,21880000,0.1,3250000000,82.23,1.11,17.33,728130000,-881030000,1.81,33,32.79,2534020,228130000,226670000,0.62,99.6,9690000,3.6,7.7,10120000,,Yes
2/3/04 6:00,1075759235,cof,58.583733,9.53,84.701683,6.83,16510000000,30840000000,14.53,11.23,0.89,3.76,2.68,7.06,N/A,26.35,N/A,2.8,21.69,4370000000,18.656,N/A,8840000000,N/A,1150000000,4.921,N/A,382210000,1.66,14810000000,N/A,N/A,26.53,N/A,N/A,1.789,62.2,54.8,2287272,230920000,229300000,0.7,83,16080000,7.951,7.02,16480000,,Yes
5/9/04 17:36,1084095410,cof,52.264084,12.28,82.14492,9.25,15330000000,30490000000,11.83,9.75,0.73,3.6,2.33,6.89,N/A,29.2,N/A,2.98,22.48,4430000000,18.568,N/A,8890000000,N/A,1290000000,5.405,N/A,323350000,1.35,15480000000,N/A,N/A,28.538,N/A,N/A,1.742,72.05,63.04,2165000,239760000,237600000,0.9,80.79,14240000,7.098,5.99,14610000,,Yes
